voltage_v,voltage_au,temperature_k,thermal_voltage_v,legacy_bias_drive,voltage_sign,field_sign,polarization_uc_cm2,polarization_au,screening_charge_uc_cm2,screening_charge_c_m2,fe_field_mv_cm,il_field_mv_cm,dl_field_mv_cm,fe_built_in_field_mv_cm,il_built_in_field_mv_cm,dl_built_in_field_mv_cm,top_work_function_ev,bottom_work_function_ev,top_fermi_ev,bottom_fermi_ev,top_affinity_ev,fe_affinity_ev,insulator_k,fe_k,top_screening_len_nm,bottom_screening_len_nm,insulator_thickness_nm,fe_thickness_nm,top_m_eff,bottom_m_eff,insulator_m_eff,fe_m_eff,trap_depth_ev,top_field_v_per_m,bottom_field_v_per_m,top_base_barrier_ev,bottom_base_barrier_ev,top_schottky_lowering_ev,bottom_schottky_lowering_ev,thermionic_top_schottky_scale,thermionic_bottom_schottky_scale,top_schottky_effective_ev,bottom_schottky_effective_ev,top_barrier_ev,bottom_barrier_ev,thermionic_barrier_offset_ev,thermionic_top_barrier_offset_ev,thermionic_bottom_barrier_offset_ev,top_total_barrier_offset_ev,bottom_total_barrier_offset_ev,top_barrier_effective_ev,bottom_barrier_effective_ev,richardson_constant_a_per_m2_k2,thermionic_prefactor_scale,thermionic_top_prefactor_scale,thermionic_bottom_prefactor_scale,top_prefactor_a_per_m2,bottom_prefactor_a_per_m2,top_injection_a_per_m2,bottom_injection_a_per_m2,enable_thermionic,thermionic_raw_a_per_m2,thermionic_a_per_m2,barrier_sampling_points,barrier_profile_min_ev,barrier_profile_max_ev,effective_mass_min,effective_mass_max,flux_top_a_per_m2,flux_bottom_a_per_m2,tunneling_prefactor_scale,enable_tunneling,tunneling_transmission,tunneling_raw_a_per_m2,tunneling_a_per_m2,pf_field_v_per_m,poole_frenkel_field_region,poole_frenkel_region_k,pf_lowering_ev,pf_activation_ev,poole_frenkel_mobility_m2_per_v_s,poole_frenkel_trap_density_m3,poole_frenkel_prefactor_scale,enable_poole_frenkel,poole_frenkel_raw_a_per_m2,poole_frenkel_a_per_m2,tat_reduced_barrier_min_ev,tat_reduced_barrier_max_ev,trap_assisted_prefactor_a_per_m2,field_enhancement,trap_tunneling_transmission,enable_trap_assisted_tunneling,trap_assisted_tunneling_raw_a_per_m2,trap_assisted_tunneling_a_per_m2,sclc_mobility_m2_per_v_s,sclc_prefactor_scale,sclc_voltage_drop_v,sclc_thickness_m,enable_sclc,sclc_raw_a_per_m2,sclc_a_per_m2,total_a_per_m2,experimental_current_a,experimental_current_density_a_per_m2,experimental_current_density_uA_per_um2,model_total_a,model_thermionic_a,model_tunneling_a,model_pf_a,model_tat_a,model_sclc_a
0.5,0.01837466108782714,300.0,0.025851999786435535,0.9999999920310759,1.0,1.0,-15.359859638540817,-0.0026845971155771385,-10.453807918775285,-0.10453807918775285,3.4269759497252323,-7.13005001796351,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,713005001.796351,342697594.9725232,2.33,3.2800000000000002,0.2483965313735345,0.1756189744619273,3.158804,1.0,0.7846359568888464,0.1756189744619273,1.5453640431111537,3.104381025538073,0.0,1.085158,2.491267,1.085158,2.491267,0.46020604311115365,0.6131140255380729,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,12.68006557138724,37.85510473102715,1,12.68006557138724,12.68006557138724,1500,0.0,8.146477971269192,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,9.284332555852557e-76,3.2215808826563974e-60,0.0,713005001.796351,1.0,16.64,0.2483965313735345,0.5516034686264655,1e-10,5e+23,5315547.458617731,1,16.435788628977626,16.435788628977626,0.0,7.346477971269192,500000000.0,8.130050017963509,1.1802778610409439e-70,0,4.797859022678929e-61,0.0,5e-10,1.0,3.4269759497166445,1e-08,0,935865.3172220595,0.0,29.115854200364865,-3.022379e-13,-9.620531154942789,-9.62053115494279e-06,9.147015365885778e-13,3.9835600846107023e-13,0.0,5.163455281275078e-13,0.0,0.0
0.75,0.027561991631740706,300.0,0.025851999786435535,0.999999999999497,1.0,1.0,-14.777254776831557,-0.0025827694056844404,-9.785424339453138,-0.09785424339453139,3.4875254881378703,-6.676397088291446,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,667639708.8291446,348752548.81378704,2.33,3.2800000000000002,0.24036449569962373,0.17716364361820966,3.158804,1.0,0.7592643304739543,0.17716364361820966,1.5707356695260457,3.1028363563817907,0.0,1.085158,2.491267,1.085158,2.491267,0.48557766952604564,0.6115693563817906,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,4.75222434641273,40.18590486559416,1,4.75222434641273,4.75222434641273,1500,0.0,8.392483326409621,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,6.4353938092851514e-77,2.233024457454346e-61,0.0,667639708.8291446,1.0,16.64,0.24036449569962373,0.5596355043003763,1e-10,5e+23,5315547.458617731,1,11.279968047309703,11.279968047309703,0.0,7.592483326409622,500000000.0,7.676397088291446,6.739087450385142e-72,0,2.5865955640938966e-62,0.0,5e-10,1.0,3.487525488129131,1e-08,0,969228.1522225264,0.0,16.032192393722433,-2.939467e-13,-9.356614062110085,-9.356614062110086e-06,5.036661784505656e-13,1.492955309490079e-13,0.0,3.543706475015577e-13,0.0,0.0
1.0,0.03674932217565428,300.0,0.025851999786435535,1.0,1.0,1.0,-13.978935587089726,-0.0024432391336295326,-8.963129395268705,-0.08963129395268706,3.50444950967834,-6.118279680825936,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,611827968.0825937,350444950.967834,2.33,3.2800000000000002,0.2300985604589237,0.17759298709094423,3.158804,1.0,0.72683625317189,0.17759298709094423,1.60316374682811,3.102407012909056,0.0,1.085158,2.491267,1.085158,2.491267,0.5180057468281098,0.6111400129090558,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,1.3555926736495736,40.85887499874201,1,1.3555926736495736,1.3555926736495736,1500,0.0,8.637568818672657,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,3.4406439151153874e-78,1.1938728599264343e-62,0.0,611827968.0825937,1.0,16.64,0.2300985604589237,0.5699014395410763,1e-10,5e+23,5315547.458617731,1,6.949201656183466,6.949201656183466,0.0,7.837568818672657,500000000.0,7.118279680825937,2.9284451241231244e-73,0,1.0422745711729712e-63,0.0,5e-10,1.0,3.5044495096695583,1e-08,0,978657.782732353,0.0,8.30479432983304,-3.256465e-13,-10.365650035114978,-1.0365650035114977e-05,2.6090280856177653e-13,4.2587199847976467e-14,0.0,2.1831560871380003e-13,0.0,0.0
1.25,0.045936652719567844,300.0,0.025851999786435535,1.0,1.0,1.0,-13.132102318225835,-0.002295229568147414,-8.106219837392102,-0.08106219837392102,3.5115621672886514,-5.536668247778824,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,553666824.7778823,351156216.72886515,2.33,3.2800000000000002,0.2188887744502118,0.17777311778314403,3.158804,1.0,0.6914267362884268,0.17777311778314403,1.6385732637115733,3.1022268822168564,0.0,1.085158,2.491267,1.085158,2.491267,0.5534152637115732,0.6109598822168563,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,0.3445684510003989,41.14456424200006,1,0.3445684510003989,0.3445684510003989,1500,0.0,8.882447434086934,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.810510458792899e-79,6.282310383442598e-64,0.0,553666824.7778823,1.0,16.64,0.2188887744502118,0.5811112255497882,1e-10,5e+23,5315547.458617731,1,4.0760356509114635,4.0760356509114635,0.0,8.082447434086934,500000000.0,6.536668247778823,1.260912979746845e-74,0,4.121084918961692e-65,0.0,5e-10,1.0,3.5115621672798514,1e-08,0,982634.3968123217,0.0,4.420604101911862,-2.92595e-13,-9.313588114794621,-9.313588114794622e-06,1.3887737370995212e-13,1.0824937143216679e-14,0.0,1.2805243656673546e-13,0.0,0.0
1.5,0.05512398326348141,300.0,0.025851999786435535,1.0,1.0,1.0,-12.240781432569243,-0.0021394444545462933,-7.217568531609903,-0.07217568531609903,3.5096777624660054,-4.933512693398134,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,493351269.3398134,350967776.2466005,2.33,3.2800000000000002,0.20662238192898116,0.17772541230923092,3.158804,1.0,0.6526796065267934,0.17772541230923092,1.6773203934732068,3.1022745876907694,0.0,1.085158,2.491267,1.085158,2.491267,0.5921623934732068,0.6110075876907692,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,0.07697547534611969,41.06870894881293,1,0.07697547534611969,0.07697547534611969,1500,0.0,9.12713634255145,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,9.436638576999136e-81,3.27442971837911e-65,0.0,493351269.3398134,1.0,16.64,0.20662238192898116,0.5933776180710189,1e-10,5e+23,5315547.458617731,1,2.2598488756938004,2.2598488756938004,0.0,8.32713634255145,500000000.0,5.933512693398134,5.414561840855198e-76,0,1.6063685705951741e-66,0.0,5e-10,1.0,3.50967776245721,1e-08,0,981580.0602660574,0.0,2.3368243510399203,-3.842566e-13,-12.231267461137037,-1.2231267461137036e-05,7.34135021395675e-14,2.4182558785395186e-15,0.0,7.099524626102798e-14,0.0,0.0
1.75,0.06431131380739498,300.0,0.025851999786435535,1.0,1.0,1.0,-11.453221856365861,-0.0020017947483396284,-6.4029505313735,-0.064029505313735,3.5287777808734466,-4.380605868928222,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,438060586.8928222,352877778.08734465,2.33,3.2800000000000002,0.19470016928547035,0.1782083559037882,3.158804,1.0,0.6150196735396208,0.1782083559037882,1.7149803264603793,3.101791644096212,0.0,1.085158,2.491267,1.085158,2.491267,0.6298223264603793,0.6105246440962118,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,0.017934668363127126,41.84312826990843,1,0.017934668363127126,0.017934668363127126,1500,0.0,9.372267716648851,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,5.933058163872364e-82,2.0587184529889452e-66,0.0,438060586.8928222,1.0,16.64,0.19470016928547035,0.6052998307145296,1e-10,5e+23,5315547.458617731,1,1.2652401665862454,1.2652401665862454,0.0,8.57226771664885,500000000.0,5.380605868928222,2.861118646440164e-77,0,7.697275890367959e-68,0.0,5e-10,1.0,3.5287777808646035,1e-08,0,992292.8454712242,0.0,1.2831748349493726,-4.29687e-13,-13.677362006465446,-1.3677362006465445e-05,4.0312126347482446e-14,5.634342237416947e-16,0.0,3.974869212374075e-14,0.0,0.0
2.0,0.07349864435130855,300.0,0.025851999786435535,1.0,1.0,1.0,-10.745170550227385,-0.0018780415019642237,-5.645061383945065,-0.05645061383945065,3.5639573495306487,-3.866202698751208,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,386620269.8751208,356395734.95306486,2.33,3.2800000000000002,0.18291172631247743,0.17909446232835893,3.158804,1.0,0.5777822927227589,0.17909446232835893,1.7522177072772411,3.1009055376716415,0.0,1.085158,2.491267,1.085158,2.491267,0.6670597072772411,0.6096385376716413,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,0.0042474950880987995,43.3022116589868,1,0.0042474950880987995,0.0042474950880987995,1500,0.0,9.617738135012553,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,4.319864009546797e-83,1.498954418652169e-67,0.0,386620269.8751208,1.0,16.64,0.18291172631247743,0.6170882736875226,1e-10,5e+23,5315547.458617731,1,0.7077604393583535,0.7077604393583535,0.0,8.817738135012553,500000000.0,4.866202698751208,1.7780593313230808e-78,0,4.3261985583120725e-69,0.0,5e-10,1.0,3.5639573495217176,1e-08,0,1012176.4671701408,0.0,0.7120079344464524,-6.957439e-13,-22.14621616220666,-2.2146216162206662e-05,2.236838896154618e-14,1.334389936492992e-16,0.0,2.223494996789688e-14,0.0,0.0
2.25,0.08268597489522213,300.0,0.025851999786435535,1.0,1.0,1.0,-9.792781541331065,-0.0017115828984119502,-4.712838201027351,-0.04712838201027351,3.549722682835996,-3.233473542736134,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,323347354.2736134,354972268.28359956,2.33,3.2800000000000002,0.16727610008152438,0.1787364472920372,3.158804,1.0,0.5283924140419195,0.1787364472920372,1.8016075859580805,3.1012635527079633,0.0,1.085158,2.491267,1.085158,2.491267,0.7164495859580804,0.6099965527079632,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,0.0006286652303882892,42.7066681734997,1,0.0006286652303882892,0.0006286652303882892,1500,0.0,9.862166632867943,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,2.38579202704104e-84,8.278486297288477e-69,0.0,323347354.2736134,1.0,16.64,0.16727610008152438,0.6327238999184757,1e-10,5e+23,5315547.458617731,1,0.3232987429620016,0.3232987429620016,0.0,9.062166632867942,500000000.0,4.233473542736133,8.275521331314523e-80,0,1.751710030423427e-70,0.0,5e-10,1.0,3.5497226828271002,1e-08,0,1004107.2227746526,0.0,0.3239274081923899,-7.248421e-13,-23.07244063522198,-2.307244063522198e-05,1.0176479658735944e-14,1.9750100693551844e-17,0.0,1.0156729558042393e-14,0.0,0.0
2.5,0.09187330543913569,300.0,0.025851999786435535,1.0,1.0,1.0,-8.890742252489058,-0.0015539244217103653,-3.8165393547296116,-0.03816539354729612,3.5456706154233286,-2.62512736239306,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,262512736.239306,354567061.5423329,2.33,3.2800000000000002,0.1507212294919557,0.17863440285043283,3.158804,1.0,0.4760988226041077,0.17863440285043283,1.8539011773958924,3.1013655971495675,0.0,1.085158,2.491267,1.085158,2.491267,0.7687431773958924,0.6100985971495674,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,8.316216179618839e-05,42.538426319013745,1,8.316216179618839e-05,8.316216179618839e-05,1500,0.0,10.106809835229926,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.4699973335417737e-85,5.1007601018220847e-70,0.0,262512736.239306,1.0,16.64,0.1507212294919557,0.6492787705080443,1e-10,5e+23,5315547.458617731,1,0.13834883215495272,0.13834883215495272,0.0,9.306809835229926,500000000.0,3.62512736239306,4.351157346055973e-81,0,7.88674977663254e-72,0.0,5e-10,1.0,3.545670615414443,1e-08,0,1001816.1210354808,0.0,0.1384319943167489,-5.852308e-13,-18.628474933924874,-1.8628474933924872e-05,4.348969363672824e-15,2.612616365555512e-18,0.0,4.346356747307269e-15,0.0,0.0
2.75,0.10106063598304926,300.0,0.025851999786435535,1.0,1.0,1.0,-7.860056671281509,-0.0013737811389271121,-2.8284518608114686,-0.028284518608114685,3.5156014491497656,-1.9544813437657143,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,195448134.37657142,351560144.91497654,2.33,3.2800000000000002,0.1300513915277816,0.17787533288249144,3.158804,1.0,0.41080685576352266,0.17787533288249144,1.9191931442364774,3.1021246671175087,0.0,1.085158,2.491267,1.085158,2.491267,0.8340351442364773,0.6108576671175086,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,6.653788668124623e-06,41.30756597827119,1,6.653788668124623e-06,6.653788668124623e-06,1500,0.0,10.350904455818315,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,8.046561466830577e-87,2.7920853154188415e-71,0.0,195448134.37657142,1.0,16.64,0.1300513915277816,0.6699486084722184,1e-10,5e+23,5315547.458617731,1,0.0463040153184059,0.0463040153184059,0.0,9.550904455818314,500000000.0,2.954481343765714,2.0285557955105188e-82,0,2.996665126311823e-73,0.0,5e-10,1.0,3.5156014491409557,1e-08,0,984896.3075613179,0.0,0.04631066910707403,-6.896741e-13,-21.953008427490825,-2.1953008427490827e-05,1.4548925784961158e-15,2.090349359831933e-19,0.0,1.4546835435601324e-15,0.0,0.0
3.0,0.11024796652696282,300.0,0.025851999786435535,1.0,1.0,1.0,-7.342156428060868,-0.0012832625058259235,-2.206234784360534,-0.02206234784360534,3.5892366849814263,-1.5321630697138258,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,153216306.9713826,358923668.49814266,2.33,3.2800000000000002,0.11514676307092639,0.17972850317713432,3.158804,1.0,0.36372605577549455,0.17972850317713432,1.9662739442245054,3.1002714968228657,0.0,1.085158,2.491267,1.085158,2.491267,0.8811159442245053,0.6090044968228656,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,1.076828085030505e-06,44.37736341100015,1,1.076828085030505e-06,1.076828085030505e-06,1500,0.0,10.597185728544218,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,8.635078563373042e-88,2.996295517491203e-72,0.0,153216306.9713826,1.0,16.64,0.11514676307092639,0.6848532369290736,1e-10,5e+23,5315547.458617731,1,0.02039413905384019,0.02039413905384019,0.0,9.797185728544218,500000000.0,2.532163069713826,1.937097854685133e-83,0,2.4525238250277862e-74,0.0,5e-10,1.0,3.5892366849724318,1e-08,0,1026586.2321702262,0.0,0.02039521588192522,-8.102244e-13,-25.790243654733008,-2.5790243654733006e-05,6.407346038303416e-16,3.382955201111e-20,0.0,6.407007742783304e-16,0.0,0.0
3.25,0.1194352970708764,300.0,0.025851999786435535,1.0,1.0,1.0,-6.363365921865548,-0.001112189447118216,-1.2551742320350576,-0.012551742320350577,3.569662646644783,-0.8866483993870248,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,88664839.93870248,356966264.6644783,2.33,3.2800000000000002,0.08759412041805012,0.17923775508112003,3.158804,1.0,0.2766926579530184,0.17923775508112003,2.0533073420469816,3.1007622449188803,0.0,1.085158,2.491267,1.085158,2.491267,0.9681493420469816,0.6094952449188802,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,3.715776994069717e-08,43.542894053076495,1,3.715776994069717e-08,3.715776994069717e-08,1500,0.0,10.841501643440958,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,5.4388862300571346e-89,1.8872451838931577e-73,0.0,88664839.93870248,1.0,16.64,0.08759412041805012,0.7124058795819499,1e-10,5e+23,5315547.458617731,1,0.004065255028925963,0.004065255028925963,0.0,10.041501643440958,500000000.0,1.8866483993870249,1.056738585639777e-84,0,9.968470805838969e-76,0.0,5e-10,1.0,3.569662646635838,1e-08,0,1015419.7100749989,0.0,0.004065292186695903,-9.473983e-13,-30.156624504371674,-3.0156624504371675e-05,1.2771492068419838e-16,1.1673457706947389e-21,0.0,1.2771375333842767e-16,0.0,0.0
3.5,0.12862262761478996,300.0,0.025851999786435535,1.0,1.0,1.0,-5.502512535182432,-0.0009617294446696615,-0.3882613726217985,-0.003882613726217985,3.573939911297887,-0.29824741137642763,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,29824741.137642764,357393991.1297887,2.33,3.2800000000000002,0.05080279194426248,0.1793451066537147,3.158804,1.0,0.1604760624047041,0.1793451066537147,2.169523937595296,3.1006548933462854,0.0,1.085158,2.491267,1.085158,2.491267,1.0843659375952959,0.6093878933462853,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,4.146644125108915e-10,43.72408378543962,1,4.146644125108915e-10,4.146644125108915e-10,1500,0.0,11.086320473369328,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,4.101160568764797e-90,1.423066268421022e-74,0.0,29824741.137642764,1.0,16.64,0.05080279194426248,0.7491972080557375,1e-10,5e+23,5315547.458617731,1,0.0003294927998599771,0.0003294927998599771,0.0,10.286320473369328,500000000.0,1.2982474113764275,6.998890375484027e-86,0,4.5431456562397654e-77,0.0,5e-10,1.0,3.5739399112889307,1e-08,0,1017854.5737269862,0.0,0.0003294932145243896,-1.0878e-12,-34.62574941907275,-3.4625749419072746e-05,1.0351334621575082e-17,1.3027066720493444e-23,0.0,1.0351321594508361e-17,0.0,0.0
3.75,0.13780995815870353,300.0,0.025851999786435535,1.0,1.0,1.0,-4.481912624609102,-0.0007833489359566444,0.5926300330855048,0.005926300330855048,3.5459104453930164,0.36751439614816045,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,36751439.61481605,354591044.53930163,2.33,3.2800000000000002,0.056394456652092716,0.17864044418416533,3.158804,1.0,0.17813903525045707,0.17864044418416533,2.151860964749543,3.101359555815835,0.0,1.085158,2.491267,1.085158,2.491267,1.066702964749543,0.610092555815835,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,8.211483960183217e-10,42.54836825240638,1,8.211483960183217e-10,8.211483960183217e-10,1500,0.0035418980784866104,11.330458101921513,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,2.6506201742561223e-91,9.197416431603425e-76,0.0,36751439.61481605,1.0,16.64,0.056394456652092716,0.7436055433479073,1e-10,5e+23,5315547.458617731,1,0.0005040567493286457,0.0005040567493286457,0.0,10.530458101921512,500000000.0,1.3675143961481604,3.955273626757241e-87,0,2.704446812647836e-78,0.0,5e-10,1.0,3.5459104453841306,1e-08,0,1001951.6517611515,0.0,0.0005040575704770417,-1.2874e-12,-40.97921474730121,-4.097921474730121e-05,1.5835435603969937e-17,2.5797137684382016e-23,0.0,1.5835409806832252e-17,0.0,0.0
4.0,0.1469972887026171,300.0,0.025851999786435535,1.0,1.0,1.0,-3.7980304851931623,-0.0006638199778752821,1.3332745706088998,0.013332745706088998,3.585977924836012,0.8702131079176125,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,87021310.79176125,358597792.4836012,2.33,3.2800000000000002,0.08677848206577558,0.17964689458787567,3.158804,1.0,0.2741162162633002,0.17964689458787567,2.0558837837367,3.1003531054121245,0.0,1.085158,2.491267,1.085158,2.491267,0.9707257837367,0.6090861054121244,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,3.3633133109148024e-08,44.237495553932824,1,3.3633133109148024e-08,3.3633133109148024e-08,1500,0.007968416003401207,11.576031583996599,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,2.628869308078635e-92,9.12194285906919e-77,0.0,87021310.79176125,1.0,16.64,0.08677848206577558,0.7132215179342245,1e-10,5e+23,5315547.458617731,1,0.003865982295457173,0.003865982295457173,0.0,10.776031583996598,500000000.0,1.8702131079176125,3.519154461482181e-88,0,3.2907844013253615e-79,0.0,5e-10,1.0,3.5859779248270254,1e-08,0,1024722.9504163576,0.0,0.0038660159285902823,-1.5745e-12,-50.11789157963784,-5.011789157963784e-05,1.2145447239920353e-16,1.0566160389290709e-21,0.0,1.2145341578316462e-16,0.0,0.0
4.25,0.15618461924653068,300.0,0.025851999786435535,1.0,1.0,1.0,-2.7668633553717985,-0.00048359252999872224,2.321705647658843,0.02321705647658843,3.555811371395967,1.5410923272086925,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,154109232.72086924,355581137.1395967,2.33,3.2800000000000002,0.11548180620286398,0.17888967113412288,3.158804,1.0,0.3647843913608316,0.17888967113412288,1.9652156086391686,3.1011103288658775,0.0,1.085158,2.491267,1.085158,2.491267,0.8800576086391685,0.6098433288658773,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,1.121826330835378e-06,42.96054061187059,1,1.121826330835378e-06,1.121826330835378e-06,1500,0.01387584886550614,11.820124151134493,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.7969613283848426e-93,6.235296105101504e-78,0.0,154109232.72086924,1.0,16.64,0.11548180620286398,0.6845181937971361,1e-10,5e+23,5315547.458617731,1,0.020780573119264612,0.020780573119264612,0.0,11.020124151134493,500000000.0,2.5410923272086925,2.123867104426514e-89,0,2.6984712015345784e-80,0.0,5e-10,1.0,3.5558113713870565,1e-08,0,1007554.7819158589,0.0,0.02078169494559545,-1.9015e-12,-60.52662485784779,-6.052662485784779e-05,6.52876201702268e-16,3.5243213595560164e-20,0.0,6.528409584886725e-16,0.0,0.0
4.5,0.16537194979044426,300.0,0.025851999786435535,1.0,1.0,1.0,-1.950965668129058,-0.0003409898871801709,3.1565427839510947,0.03156542783951095,3.569180362325778,2.1077225144166243,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,210772251.44166243,356918036.2325778,2.33,3.2800000000000002,0.1350535349557484,0.17922564658696058,3.158804,1.0,0.4266076464323579,0.17922564658696058,1.9033923535676422,3.1007743534130396,0.0,1.085158,2.491267,1.085158,2.491267,0.8182343535676422,0.6095073534130395,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,1.2260568369970393e-05,43.52250431810251,1,1.2260568369970393e-05,1.2260568369970393e-05,1500,0.018865315959314677,12.065134684040684,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.6228976140643859e-94,5.631310486269418e-79,0.0,210772251.44166243,1.0,16.64,0.1350535349557484,0.6649464650442516,1e-10,5e+23,5315547.458617731,1,0.060594453027155146,0.060594453027155146,0.0,11.265134684040683,500000000.0,3.1077225144166243,1.7222563399779243e-90,0,2.676147401673084e-81,0.0,5e-10,1.0,3.5691803623168337,1e-08,0,1015145.349178955,0.0,0.060606713595525115,-2.8518e-12,-90.77561334189342,-9.077561334189341e-05,1.9040160618992237e-15,3.8517711519934376e-19,0.0,1.9036308847840244e-15,0.0,0.0
