sweep_name,voltage_v,experimental_current_a,model_total_a,model_pf_a,model_thermionic_a,model_background_a,polarization_uc_cm2
1st2KB_B64-T51,-2.0,-1.0155241312584e-13,-1.9734500701302664e-12,-1.3720443445079668e-12,-8.865250905557956e-43,-6.014057256222998e-13,-15.804451537338801
1st2KB_B64-T51,-1.75,-2.23017066511115e-13,-1.7722743849441817e-12,-1.2494150220360306e-12,-1.1258888021363073e-42,-5.228593629081511e-13,-15.804451537338801
1st2KB_B64-T51,-1.5,3.04683510951413e-14,-1.5954170138757086e-12,-1.1511040136817068e-12,-1.4143585896000054e-42,-4.4431300019400174e-13,-15.804451537338801
1st2KB_B64-T51,-1.25,-6.970530245674e-14,-1.4433761887930298e-12,-1.0776095513131775e-12,-1.759862521879626e-42,-3.657666374798523e-13,-15.804451537338801
1st2KB_B64-T51,-1.0,-1.78400209101953e-13,-1.3171706517391138e-12,-1.0299503769734109e-12,-2.1713686913601192e-42,-2.872202747657029e-13,-15.804451537338801
1st2KB_B64-T51,-0.75,-3.78850108836287e-13,-1.21838747660992e-12,-1.0097135645583672e-12,-2.6589994433583078e-42,-2.0867391205155277e-13,-15.804451537338801
1st2KB_B64-T51,-0.5,4.73721200613085e-14,-1.149238190385376e-12,-1.0191106410479724e-12,-3.234156273890744e-42,-1.3012754933740374e-13,-15.804451537338801
1st2KB_B64-T51,-0.25,-2.24641201365498e-13,-1.1126239429863447e-12,-1.0610427563630908e-12,-3.9096562860604226e-42,-5.1581186623253985e-14,-15.804451537338801
1st2KB_B64-T51,0.0,-2.45360996060581e-13,3.2046460998377016e-13,0.0,2.9349943389287567e-13,2.6965176090894458e-14,-15.804451537338801
1st2KB_B64-T51,0.25,-2.74119594211031e-13,1.5295428907503287e-12,1.2414381662592246e-12,1.8271212832096757e-13,1.0539259617013645e-13,-15.760598645371548
1st2KB_B64-T51,0.5,-3.02237916768519e-13,1.5066715861182232e-12,1.2507131433076482e-12,7.310641231902555e-14,1.8285203049154938e-13,-15.359859638540817
1st2KB_B64-T51,0.75,-2.93946724599925e-13,1.5146062303007171e-12,1.2320976344816977e-12,2.2690407572517624e-14,2.598181882465016e-13,-14.777254776831557
1st2KB_B64-T51,1.0,-3.25646546403893e-13,1.515964172536879e-12,1.1746785072549133e-12,5.086403397261511e-15,3.36199261884704e-13,-13.978935587089726
1st2KB_B64-T51,1.25,-2.92594995541379e-13,1.5447485310909588e-12,1.1313060459170754e-12,9.937348701509598e-16,4.124487503037324e-13,-13.132102318225835
1st2KB_B64-T51,1.5,-3.84256618494658e-13,1.5841404706228694e-12,1.0953964443183356e-12,1.6645178713530578e-16,4.885775745173984e-13,-12.240781432569243
1st2KB_B64-T51,1.75,-4.29687047661526e-13,1.6678398299176994e-12,1.1028226840574079e-12,2.9314297908678006e-17,5.64987831562383e-13,-11.453221856365861
1st2KB_B64-T51,2.0,-6.95743918206759e-13,1.782972958359115e-12,1.1413539544738811e-12,5.264206426520906e-18,6.416137396788076e-13,-10.745170550227385
1st2KB_B64-T51,2.25,-7.24842115582686e-13,1.8318989526942558e-12,1.1143214847076403e-12,5.39771999368039e-19,7.175769282146161e-13,-9.792781541331065
1st2KB_B64-T51,2.5,-5.85230811294551e-13,1.8989706658148915e-12,1.105293936608079e-12,4.8410062056200517e-20,7.936766807967506e-13,-8.890742252489058
1st2KB_B64-T51,2.75,-6.89674120764316e-13,1.9320392540490215e-12,1.0626117469038265e-12,2.3842111274342716e-21,8.69427504760984e-13,-7.860056671281509
1st2KB_B64-T51,3.0,-8.10224446128743e-13,2.111501406884491e-12,1.1649322451165416e-12,2.7193535251313315e-22,9.46569161496014e-13,-7.342156428060868
1st2KB_B64-T51,3.25,-9.47398301302804e-13,2.1589629282716625e-12,1.1365021872785574e-12,4.9143135639615046e-24,1.0224607409881904e-12,-6.363365921865548
1st2KB_B64-T51,3.5,-1.08777732914928e-12,2.241201936810382e-12,1.1425297343081009e-12,2.312135076863868e-26,1.0986722025022578e-12,-5.502512535182432
1st2KB_B64-T51,3.75,-1.28735759032106e-12,2.277541951711606e-12,1.1030915697803205e-12,5.220913585660844e-26,1.174450381931233e-12,-4.481912624609102
1st2KB_B64-T51,4.0,-1.5744818643304e-12,2.411045736196371e-12,1.1599038918731362e-12,4.363800739635406e-24,1.251141844318871e-12,-3.7980304851931623
1st2KB_B64-T51,4.25,-1.90146401228553e-12,2.4441513751537896e-12,1.1172600126942425e-12,2.855359365187247e-22,1.326891362174011e-12,-2.7668633553717985
1st2KB_B64-T51,4.5,-2.85178066057601e-12,2.5400807959157673e-12,1.1368560334964533e-12,4.94065368173287e-21,1.4032247574786603e-12,-1.950965668129058
1st2KB_B64-T51,4.75,-4.22287378676334e-12,2.5909285938516163e-12,1.1118071100044892e-12,8.188701246679807e-20,1.4791214019601144e-12,-0.9740425699305575
1st2KB_B64-T51,5.0,-5.90384295270918e-12,2.705774027299406e-12,1.1501650365578848e-12,6.711552076729035e-19,1.5556083195863136e-12,-0.2147469395255412
