sweep_name,segment_label,voltage_v,experimental_current_a,model_total_a,model_thermionic_weighted_a,model_pf_fe_weighted_a,model_pf_il_weighted_a,model_background_weighted_a,base_thermionic_a,base_pf_fe_a,base_pf_il_a,base_background_a,current_floor_a,weight_thermionic,weight_pf_fe,weight_pf_il,weight_background,top_effective_barrier_ev,bottom_effective_barrier_ev,pf_fe_activation_ev,pf_il_activation_ev
1st2KB_B64-T55,0→+V,7.5,-1.11285181070286e-09,1.104828587094022e-09,1.1031047354400367e-09,8.996466144471451e-19,1.4190312502871326e-17,1.6538690050244852e-12,8.465711425419534e-12,1.8555910729087674e-14,1.300027200940787e-15,2.837801527015319e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.09000074873849517,0.4788742788554672,0.31527404096708594,0.252415801574168
1st2KB_B64-T55,0→+V,7.75,-1.62989599594709e-09,1.7579969733778568e-09,1.7562179870327062e-09,1.1948446931468929e-18,1.9619445689274664e-17,1.7089979718586347e-12,1.3477990077179085e-11,2.4644600563280934e-14,1.7974102443675277e-15,2.932394911249163e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.07797869154816706,0.45543964454606223,0.3087857155328546,0.2448884265849139
1st2KB_B64-T55,0→+V,8.0,-2.54133469823614e-09,2.7771222663628715e-09,2.775288143314741e-09,1.5788995124012066e-18,2.6971536673316793e-17,1.7641269386927843e-12,2.129878314258049e-11,3.256602974082344e-14,2.4709625893995555e-15,3.026988295483007e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.06614902452018956,0.4323800369918984,0.30240122340800724,0.23748151291715647
1st2KB_B64-T55,0→+V,8.25,-3.98730826134397e-09,4.356567787590408e-09,4.354678525171191e-09,2.076395278850854e-18,3.687829354104213e-17,1.819255905526934e-12,3.341972032226381e-11,4.282726663328002e-14,3.3785573586158e-15,3.121581679716851e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.05450279651969925,0.40967800771732343,0.2961157336492968,0.23018945599360685
1st2KB_B64-T55,0→+V,8.5,-7.10000724879478e-09,6.788689545571378e-09,6.7867451402575615e-09,2.718181646334532e-18,5.016427281088366e-17,1.8743848723610833e-12,5.208447034031619e-11,5.606460933088014e-14,4.59573523531404e-15,3.216175063950695e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.04303172970663438,0.3873174207023826,0.28992477869186617,0.22300707280729198
1st2KB_B64-T55,0→+V,8.75,-1.01987724931973e-08,1.0510803994300928e-08,1.0508804441458185e-08,3.542848044344963e-18,6.790170044478808e-17,1.929513839195233e-12,8.064919220210173e-11,7.307399481293807e-14,6.220726819828381e-15,3.310768448184539e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.03172815069704393,0.3652833181953399,0.28382421719688566,0.215929558819561
1st2KB_B64-T55,0→+V,9.0,-1.58237387637428e-08,1.6173586921041445e-08,1.6171532214598064e-08,4.5985191195880875e-18,9.147983446448826e-17,1.9846428060293824e-12,1.241074583738878e-10,9.484803132562955e-14,8.38080719627078e-15,3.405361832418383e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.020584930517523414,0.34356180366566913,0.277810201644856,0.20895245036373394
1st2KB_B64-T55,0→+V,9.25,-2.35591617325781e-08,2.4740225750800258e-08,2.473811588283088e-08,5.945036192899005e-18,1.2269247604980949e-16,2.039771772863532e-12,1.8985119322245707e-10,1.226209926265557e-13,1.1240313149076441e-14,3.499955216652227e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.009595432017751593,0.3221399392951436,0.27187914995406204,0.20207159171849476
1st2KB_B64-T55,0→+V,9.5,-3.75118673900943e-08,3.585824294551331e-08,3.585607790570993e-08,7.656601838796536e-18,1.6384807435582187e-16,2.0949007396976815e-12,2.751753289101911e-10,1.579233644937193e-13,1.5010730273997587e-14,3.594548600886071e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.0,0.3010056558591012,0.26602772052948187,0.1952831061610979
1st2KB_B64-T55,+V→0,9.25,-3.64838648181376e-08,3.8209254551179476e-08,3.1097960098600617e-15,3.8209163561302215e-08,1.7912430386339773e-14,9.186363705551551e-20,1.8985119322245707e-10,1.226209926265557e-13,1.1240313149076441e-14,3.499955216652227e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.009595432017751593,0.3221399392951436,0.27187914995406204,0.20207159171849476
1st2KB_B64-T55,+V→0,9.0,-3.07148511069499e-08,2.9555089477020502e-08,2.0329020444594023e-15,2.955500412091463e-08,1.3355555445256467e-14,8.938083605401509e-20,1.241074583738878e-10,9.484803132562955e-14,8.38080719627078e-15,3.405361832418383e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.020584930517523414,0.34356180366566913,0.277810201644856,0.20895245036373394
1st2KB_B64-T55,+V→0,8.75,-2.50023521886078e-08,2.2770213461368407e-08,1.321047984221288e-15,2.2770132259397676e-08,9.913276848676423e-15,8.689803505251467e-20,8.064919220210173e-11,7.307399481293807e-14,6.220726819828381e-15,3.310768448184539e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.03172815069704393,0.3652833181953399,0.28382421719688566,0.215929558819561
1st2KB_B64-T55,+V→0,8.5,-1.87000317453112e-08,1.747002176540066e-08,8.531528050508492e-16,1.7469943620895e-08,7.323709436278068e-15,8.441523405101425e-20,5.208447034031619e-11,5.606460933088014e-14,4.59573523531404e-15,3.216175063950695e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.04303172970663438,0.3873174207023826,0.28992477869186617,0.22300707280729198
1st2KB_B64-T55,+V→0,8.25,-1.53256767276844e-08,1.3345213633036446e-08,5.474209097387002e-16,1.3345137733945466e-08,5.384029136006229e-15,8.193243304951382e-20,3.341972032226381e-11,4.282726663328002e-14,3.3785573586158e-15,3.121581679716851e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.05450279651969925,0.40967800771732343,0.2961157336492968,0.23018945599360685
1st2KB_B64-T55,+V→0,8.0,-1.16318377152425e-08,1.0147771889470012e-08,3.48877822190252e-16,1.0147697635256916e-08,3.937696822397346e-15,7.94496320480134e-20,2.129878314258049e-11,3.256602974082344e-14,2.4709625893995555e-15,3.026988295483007e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.06614902452018956,0.4323800369918984,0.30240122340800724,0.23748151291715647
1st2KB_B64-T55,+V→0,7.75,-8.18838152838453e-09,7.67942349392522e-09,2.2077185321575916e-16,7.679350441185643e-09,2.864331754011024e-15,7.696683104651298e-20,1.3477990077179085e-11,2.4644600563280934e-14,1.7974102443675277e-15,2.932394911249163e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.07797869154816706,0.45543964454606223,0.3087857155328546,0.2448884265849139
1st2KB_B64-T55,+V→0,7.5,-6.58933352326585e-09,5.782163913607728e-09,1.386698453906914e-16,5.78209173559639e-09,2.0717080056718293e-15,7.448403004501256e-20,8.465711425419534e-12,1.8555910729087674e-14,1.300027200940787e-15,2.837801527015319e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.09000074873849517,0.4788742788554672,0.31527404096708594,0.252415801574168
1st2KB_B64-T55,+V→0,7.25,-4.79588635471373e-09,4.330494822459028e-09,8.642220287892461e-17,4.330423278958241e-09,1.4894475815801269e-15,7.200122904351214e-20,5.276023985320959e-12,1.3897210811931901e-14,9.346502331064322e-16,2.743208142781475e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.10222489977964833,0.502702855350913,0.32187143680845737,0.2600697136588708
1st2KB_B64-T55,+V→0,7.0,-3.42127526309355e-09,3.225081148755121e-09,5.3419080533505675e-17,3.2250100636416466e-09,1.064065873982581e-15,6.951842804201172e-20,3.261203033246206e-12,1.0349714528555691e-14,6.677169639654866e-16,2.648614758547631e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.11466169258784842,0.5269459351190315,0.3285835957859267,0.26785676720959734
1st2KB_B64-T55,+V→0,6.75,-2.49361908899459e-09,2.387581359859625e-09,3.273422708080688e-17,2.387510604407345e-09,7.55092015975134e-16,6.70356270405113e-20,1.9984050564093772e-12,7.662008087383502e-15,4.738313301360033e-16,2.554021374313787e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.12732262585959975,0.5516259326054829,0.3354167237662444,0.2757841619093222
1st2KB_B64-T55,+V→0,6.5,-1.90100379882097e-09,1.7564453401166815e-09,1.987609874558399e-17,1.7563748205759007e-09,5.320411276844911e-16,6.455282603901088e-20,1.2134239839179377e-12,5.636564736042224e-15,3.338636217630242e-16,2.459427990079943e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.1402202735648932,0.5767673582899533,0.3423776069431549,0.28385977070239493
1st2KB_B64-T55,+V→0,6.25,-1.38264710791702e-09,1.2835083742803958e-09,1.1952309173665662e-17,1.2834380226473305e-09,3.720596845964216e-16,6.207002503751047e-20,7.296813524711725e-13,4.11881417030203e-15,2.334729165618801e-16,2.364834605846099e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.15336843121733568,0.6023971038109848,0.3494736907796433,0.2920922313787083
1st2KB_B64-T55,+V→0,6.0,-1.0380439841029e-09,9.312385280453663e-10,7.113919226557695e-18,9.311682952117778e-10,2.5810108048137806e-16,5.958722403601005e-20,4.3430052947779445e-13,2.9883088248727532e-15,1.6196221875832726e-16,2.270241221612255e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.16678228876633094,0.6285447789852514,0.3567131733181494,0.30049105482674154
1st2KB_B64-T55,+V→0,5.75,-7.9784562290186e-10,6.705189219302201e-10,4.188132551146146e-18,6.704487726085463e-10,1.7751743521486413e-16,5.710442303450964e-20,2.556829964691764e-13,2.151606744037137e-15,1.113947978135698e-16,2.1756478373784112e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.18047863628442096,0.655243112754549,0.3641051161903884,0.30906675382064974
1st2KB_B64-T55,+V→0,5.5,-5.88509907473167e-10,4.788667140116462e-10,2.4370991758880124e-18,4.787966229838575e-10,1.2097706634980294e-16,5.462162203300921e-20,1.4878345237976764e-13,1.5365559385336732e-15,7.591488593671787e-17,2.0810544531445672e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.1944761103894722,0.6825284335373469,0.3716595776118384,0.31783099731267556
1st2KB_B64-T55,+V→0,5.25,-4.28703572641354e-10,3.390076314273648e-10,1.4006130999693228e-18,3.38937580779772e-10,8.163583934358161e-17,5.2138821031508795e-20,8.550659510433488e-14,1.0877197698133175e-15,5.12276881817966e-17,1.9864610689107232e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.2087954917182856,0.7104412490950398,0.3793877729287717,0.3267967966904076
1st2KB_B64-T55,+V→0,5.0,-3.00775709893841e-10,2.3773912569833113e-10,7.942626892257442e-19,2.376691027897222e-10,5.4505688621247414e-17,4.965602003000838e-20,4.848926386279936e-14,7.627285861409051e-16,3.420312014030748e-17,1.8918676846768795e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.2234600670060548,0.7390269523345891,0.38730227003317585,0.3359787324857218
1st2KB_B64-T55,+V→0,4.75,-2.19188306394003e-10,1.6502710484671772e-10,4.439871135485457e-19,1.6495710082089404e-10,3.597566176397443e-17,4.7173219028507963e-20,2.7105148702785484e-14,5.293809536292159e-16,2.2575256135019593e-17,1.7972743004430355e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.23849607379635307,0.7683366881831135,0.3954172293735169,0.3453932328212054
1st2KB_B64-T55,+V→0,4.5,-1.43696804455473e-10,1.1329108475271148e-10,2.4436397674187505e-19,1.132210934541981e-10,2.3450457385127648e-17,4.4690418027007544e-20,1.4918275159507122e-14,3.633495625556855e-16,1.4715506428369666e-17,1.7026809162091915e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.25393325206924156,0.798428428878315,0.40374870166940047,0.3550589188012624
1st2KB_B64-T55,+V→0,4.25,-9.45066455648735e-11,7.684081740305919e-11,1.3224965566420853e-19,7.677083459052587e-11,1.5079074456063732e-17,4.2207617025507125e-20,8.073762668516285e-15,2.463732535562097e-16,9.462340689047623e-18,1.6080875319753475e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.2698055359917946,0.8293683223999766,0.41231500125054826,0.3649970376381189
1st2KB_B64-T55,+V→0,4.0,-6.20417883734348e-11,5.1434261935297656e-11,7.027278809239476e-20,5.136428471404718e-11,9.552251283519956e-18,3.97248160240067e-20,4.290111836309922e-15,1.648384573267228e-16,5.994177975274283e-18,1.5134941477415035e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.28615193191714805,0.8612324039563006,0.42113717991443067,0.37523201239368265
1st2KB_B64-T55,+V→0,3.75,-3.85956822057665e-11,3.393239268799068e-11,3.65978545740457e-20,3.3862419102990216e-11,5.952159014036526e-18,3.724201502250628e-20,2.2342772124713077e-15,1.0867140382393623e-16,3.735067201259886e-18,1.4189007635076595e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.30301764785490326,0.8941087976641575,0.4302396365034325,0.3857921491752528
1st2KB_B64-T55,+V→0,3.5,-2.46687652943889e-11,2.2030979298255864e-11,1.8642813451843208e-20,2.196100804427052e-11,3.6415817272276256e-18,3.475921402100586e-20,1.1381326516704145e-15,7.047735031278055e-17,2.285146018108676e-18,1.3243073792738155e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.32045556848124174,0.9281005917909928,0.43965091297040887,0.3967105606841334
1st2KB_B64-T55,+V→0,3.25,-1.54545595071331e-11,1.4053290131124054e-11,9.266257505171774e-21,1.3983320347810872e-11,2.1827689237604983e-18,3.227641301950544e-20,5.65699498772774e-16,4.487532469829459e-17,1.3697195582041866e-18,1.2297139950399715e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.33852821440761555,0.963329657963516,0.44940475179944783,0.40802639297324256
1st2KB_B64-T55,+V→0,3.0,-9.13030848842533e-12,8.790799576829552e-12,4.481027509537272e-21,8.720830705100298e-12,1.2784530260086397e-18,2.9793612018005023e-20,2.7356405913794593e-16,2.7986922976523256e-17,8.022480505872821e-19,1.1351206108061275e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.3573103954785323,0.99994182324951,0.4595415279953563,0.4197864867574082
1st2KB_B64-T55,+V→0,2.75,-4.75297145391407e-12,5.381538017980662e-12,2.1009043134127418e-21,5.311569700248789e-12,7.293185718280807e-19,2.7310811016504604e-20,1.2825895636979876e-16,1.704590962858141e-17,4.576581153965874e-19,1.0405272265722836e-16,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.37689288454522624,1.0381140314565287,0.4701102318257795,0.4320476776745969
1st2KB_B64-T55,+V→0,2.5,-2.70913521650817e-12,3.2178081550035692e-12,9.508446955775077e-22,3.1478401666242217e-12,4.0359890639224357e-19,2.482801001500419e-20,5.804850204073578e-17,1.0102060602345451e-17,2.5326424145844856e-19,9.459338423384397e-17,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.39738763681442846,1.0780645172250543,0.48117128571292267,0.4448800642786355
1st2KB_B64-T55,+V→0,2.25,-1.56283601511487e-12,1.8766848374429342e-12,4.1316407352974397e-22,1.8067170401362556e-12,2.1554671893526815e-19,2.2345209013503772e-20,2.522342047760316e-17,5.798123178001071e-18,1.3525873188799905e-19,8.513404581045957e-17,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.41893543261696037,1.1200677041016165,0.49280066904921804,0.45837179340865697
1st2KB_B64-T55,+V→0,2.0,-8.43406453617662e-13,1.0680862381361138e-12,1.711594986296962e-22,9.981185487552846e-13,1.1034567494278814e-19,1.986240801200335e-20,1.044918539453254e-17,3.2031658324838507e-18,6.924353168451215e-20,7.567470738707517e-17,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.44171747961829344,1.1644768207647311,0.5050961799307936,0.47263632468536826
1st2KB_B64-T55,+V→0,1.75,-3.18318261289738e-13,5.963095144056032e-13,6.697497012946147e-23,5.263418843009197e-13,5.365651501315106e-20,1.737960701050293e-20,4.0887820148977735e-18,1.6891383714894094e-18,3.3670251229329696e-20,6.621536896369077e-17,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.46597381365212287,1.2117597698282978,0.5181873661197534,0.48782395183158866
1st2KB_B64-T55,+V→0,1.5,-6.22843858194728e-14,3.31811877244928e-13,2.4440989767531423e-23,2.6184427885627746e-13,2.446581688075956e-20,1.4896806009002512e-20,1.4921078605128531e-18,8.403116528690409e-19,1.535265942456468e-20,5.675603054030637e-17,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.49203411174136413,1.2625591917614076,0.5322521548858647,0.5041410956401609
1st2KB_B64-T55,+V→0,1.25,4.19590780848488e-14,1.90728036309239e-13,8.166696295391155e-24,1.2076045462198978e-13,1.0263490908361218e-20,1.2414005007502096e-20,4.985719421625986e-19,3.8754490901181757e-19,6.440491285909348e-21,4.7296692116921986e-17,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.5203730008612261,1.3178002784360765,0.547546703243378,0.5218849344696509
1st2KB_B64-T55,+V→0,1.0,1.07258508173259e-13,1.2018032101650263e-13,2.429170042766039e-24,5.0212748238268096e-14,3.84301473185475e-21,9.931204006001675e-21,1.4829938352777431e-19,1.6114294210092693e-19,2.4115481869787873e-21,3.7837353693537587e-17,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.5517189333167727,1.3789030042469324,0.5644641581840053,0.5415115744236314
1st2KB_B64-T55,+V→0,0.75,1.57070076346397e-13,8.78857078122276e-14,6.134132170483785e-25,1.7918140144059432e-14,1.2175651233710303e-21,7.448403004501256e-21,3.744851135759904e-20,5.750296331300852e-20,7.640399974154949e-22,2.8378015270153187e-17,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.5872981650974648,1.4482577138935369,0.5836663322244682,0.5637888116054941
1st2KB_B64-T55,+V→0,0.5,1.8293266207392e-13,7.49170426774311e-14,1.198849943505142e-25,4.94947841805604e-15,2.9206656294451112e-22,4.9656020030008375e-21,7.318907463623904e-21,1.5883884912372628e-20,1.832760578583654e-22,1.8918676846768793e-17,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.6295017071673454,1.5305252126511475,0.6064436581921868,0.5902137305694741
1st2KB_B64-T55,+V→0,0.25,1.87929844754596e-13,7.075254473651004e-14,1.4282139892415284e-26,7.849832135669458e-16,3.854119791287326e-23,2.4828010015004187e-21,8.719161294657108e-22,2.519171106384773e-21,2.4185167748738422e-23,9.459338423384397e-18,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.6845024340165851,1.637738304392248,0.6361276473187927,0.6246513554386057
1st2KB_B64-T55,+V→0,0.0,1.98321244951512e-13,6.99675590015867e-14,8.397086919211886e-29,0.0,0.0,0.0,5.126371524532248e-24,0.0,0.0,0.0,1.6380176268980178e-05,311603.7698183448,1.5935881989027632,0.0002624708928229796,6.996755900158662e-14,0.8172859347163973,1.8965736045375639,0.70779113645358,0.70779113645358
1st2KB_B64-T59,0→-V,0.0,2.6872997777776e-14,6.99677529116827e-14,1.939100960925417e-19,0.0,0.0,0.0,5.126371524532248e-24,0.0,0.0,0.0,37825.993524773825,413.18032107650197,0.0015621014422393907,2428.1905540753914,6.996755900158662e-14,0.8172859347163973,1.8965736045375639,0.70779113645358,0.70779113645358
1st2KB_B64-T59,0→-V,-0.25,5.5248618451454e-14,9.293767608101538e-14,1.3968714680270426e-32,1.0408719265827073e-18,3.7779685421105886e-26,2.29690762074644e-14,3.6928877151955657e-37,2.519171106384773e-21,2.4185167748738422e-23,9.459338423384397e-18,37825.993524773825,413.18032107650197,0.0015621014422393907,2428.1905540753914,6.996755900158662e-14,0.6845024340165851,1.637738304392248,0.6361276473187927,0.6246513554386057
1st2KB_B64-T59,0→-V,-0.5,7.62121146898574e-14,1.1591227432546974e-13,8.836028673217459e-31,6.562908668036327e-18,2.862957943085026e-25,4.59381524149288e-14,2.3359673731848903e-35,1.5883884912372628e-20,1.832760578583654e-22,1.8918676846768793e-17,37825.993524773825,413.18032107650197,0.0015621014422393907,2428.1905540753914,6.996755900158662e-14,0.6295017071673454,1.5305252126511475,0.6064436581921868,0.5902137305694741
1st2KB_B64-T59,0→-V,-0.75,8.64720011632507e-14,1.3889854671801785e-13,2.1295619013179668e-29,2.375909284451917e-17,1.193507981891325e-24,6.890722862239318e-14,5.629890196864829e-34,5.750296331300852e-20,7.640399974154949e-22,2.8378015270153187e-17,37825.993524773825,413.18032107650197,0.0015621014422393907,2428.1905540753914,6.996755900158662e-14,0.5872981650974648,1.4482577138935369,0.5836663322244682,0.5637888116054941
1st2KB_B64-T59,0→-V,-1.0,9.94535739027615e-14,1.6191044492776809e-13,3.1145701063901706e-28,6.658109255647315e-17,3.7670829009093516e-24,9.18763048298576e-14,8.233941309037418e-33,1.6114294210092693e-19,2.4115481869787873e-21,3.7837353693537587e-17,37825.993524773825,413.18032107650197,0.0015621014422393907,2428.1905540753914,6.996755900158662e-14,0.5517189333167727,1.3789030042469324,0.5644641581840053,0.5415115744236314
1st2KB_B64-T59,0→-V,-1.25,1.34774664844149e-13,1.849730659789097e-13,3.3103866832594225e-27,1.6012592993706652e-16,1.006070072644922e-23,1.14845381037322e-13,8.75161859553355e-32,3.8754490901181757e-19,6.440491285909348e-21,4.7296692116921986e-17,37825.993524773825,413.18032107650197,0.0015621014422393907,2428.1905540753914,6.996755900158662e-14,0.5203730008612261,1.3178002784360765,0.547546703243378,0.5218849344696509
1st2KB_B64-T59,0→-V,-1.5,1.54865879777207e-13,2.0812921650892018e-13,2.80471113138981e-26,3.4720023853675636e-16,2.3982411429322658e-23,1.3781445724478636e-13,7.414771880487125e-31,8.403116528690409e-19,1.535265942456468e-20,5.675603054030637e-17,37825.993524773825,413.18032107650197,0.0015621014422393907,2428.1905540753914,6.996755900158662e-14,0.49203411174136413,1.2625591917614076,0.5322521548858647,0.5041410956401609
1st2KB_B64-T59,0→-V,-1.75,1.66787292527407e-13,2.314490112413085e-13,2.0011556363038154e-25,6.979187346746339e-16,5.2596348005898537e-23,1.607835334522508e-13,5.2904245198296636e-30,1.6891383714894094e-18,3.3670251229329696e-20,6.621536896369077e-17,37825.993524773825,413.18032107650197,0.0015621014422393907,2428.1905540753914,6.996755900158662e-14,0.46597381365212287,1.2117597698282978,0.5181873661197534,0.48782395183158866
1st2KB_B64-T59,0→-V,-2.0,1.62847152754796e-13,2.550436538578404e-13,1.246233583729949e-24,1.3234850871269582e-15,1.0816542071012538e-22,1.837526096597152e-13,3.29464864660789e-29,3.2031658324838507e-18,6.924353168451215e-20,7.567470738707517e-17,37825.993524773825,413.18032107650197,0.0015621014422393907,2428.1905540753914,6.996755900158662e-14,0.44171747961829344,1.1644768207647311,0.5050961799307936,0.47263632468536826
1st2KB_B64-T59,0→-V,-2.25,2.07232316159697e-13,2.790849154833261e-13,6.94448069822815e-24,2.3956703963275906e-15,2.112878601577144e-22,2.067216858671796e-13,1.8359017308243126e-28,5.798123178001071e-18,1.3525873188799905e-19,8.513404581045957e-17,37825.993524773825,413.18032107650197,0.0015621014422393907,2428.1905540753914,6.996755900158662e-14,0.41893543261696037,1.1200677041016165,0.49280066904921804,0.45837179340865697
1st2KB_B64-T59,0→-V,-2.5,2.15944246533852e-13,3.038322941503248e-13,3.525837221997431e-23,4.1739726432113744e-15,3.956244368499078e-22,2.29690762074644e-13,9.321201886444074e-28,1.0102060602345451e-17,2.5326424145844856e-19,9.459338423384397e-17,37825.993524773825,413.18032107650197,0.0015621014422393907,2428.1905540753914,6.996755900158662e-14,0.39738763681442846,1.0780645172250543,0.48117128571292267,0.4448800642786355
1st2KB_B64-T59,0→-V,-2.75,2.37822972036159e-13,3.2967043257733044e-13,1.6534873644994975e-22,7.0430344133783035e-15,7.149084021135708e-22,2.5265983828210837e-13,4.371299232144582e-27,1.704590962858141e-17,4.576581153965874e-19,1.0405272265722836e-16,37825.993524773825,413.18032107650197,0.0015621014422393907,2428.1905540753914,6.996755900158662e-14,0.37689288454522624,1.0381140314565287,0.4701102318257795,0.4320476776745969
1st2KB_B64-T59,0→-V,-3.0,2.88854118575543e-13,3.5716012128961405e-13,7.238786279086558e-22,1.156364582138321e-14,1.253192836856133e-21,2.756289144895727e-13,1.913706846680861e-26,2.7986922976523256e-17,8.022480505872821e-19,1.1351206108061275e-16,37825.993524773825,413.18032107650197,0.0015621014422393907,2428.1905540753914,6.996755900158662e-14,0.3573103954785323,0.99994182324951,0.4595415279953563,0.4197864867574082
1st2KB_B64-T59,0→-V,-3.25,2.99147181635415e-13,3.8710715588899784e-13,2.983479519720621e-21,1.8541601067253637e-14,2.139640897334261e-21,2.9859799069703717e-13,7.887379131936391e-26,4.487532469829459e-17,1.3697195582041866e-18,1.2297139950399715e-16,37825.993524773825,413.18032107650197,0.0015621014422393907,2428.1905540753914,6.996755900158662e-14,0.33852821440761555,0.963329657963516,0.44940475179944783,0.40802639297324256
1st2KB_B64-T59,0→-V,-3.5,3.29623725233222e-13,4.2065449536246077e-13,1.1655886905062111e-20,2.911985423085577e-14,3.569629890615163e-21,3.215670669045016e-13,3.081448976992021e-25,7.047735031278055e-17,2.285146018108676e-18,1.3243073792738155e-16,37825.993524773825,413.18032107650197,0.0015621014422393907,2428.1905540753914,6.996755900158662e-14,0.32045556848124174,0.9281005917909928,0.43965091297040887,0.3967105606841334
1st2KB_B64-T59,0→-V,-3.75,3.72142773411369e-13,4.594046368811697e-13,4.340925508678377e-20,4.4900885523808174e-14,5.834553861949112e-21,3.44536143111966e-13,1.147603831168459e-24,1.0867140382393623e-16,3.735067201259886e-18,1.4189007635076595e-16,37825.993524773825,413.18032107650197,0.0015621014422393907,2428.1905540753914,6.996755900158662e-14,0.30301764785490326,0.8941087976641575,0.4302396365034325,0.3857921491752528
