voltage_v,voltage_au,temperature_k,thermal_voltage_v,legacy_bias_drive,voltage_sign,field_sign,polarization_uc_cm2,polarization_au,screening_charge_uc_cm2,screening_charge_c_m2,fe_field_mv_cm,il_field_mv_cm,dl_field_mv_cm,fe_built_in_field_mv_cm,il_built_in_field_mv_cm,dl_built_in_field_mv_cm,top_work_function_ev,bottom_work_function_ev,top_fermi_ev,bottom_fermi_ev,top_affinity_ev,fe_affinity_ev,insulator_k,fe_k,top_screening_len_nm,bottom_screening_len_nm,insulator_thickness_nm,fe_thickness_nm,top_m_eff,bottom_m_eff,insulator_m_eff,fe_m_eff,trap_depth_ev,top_field_v_per_m,bottom_field_v_per_m,top_base_barrier_ev,bottom_base_barrier_ev,top_schottky_lowering_ev,bottom_schottky_lowering_ev,thermionic_top_schottky_scale,thermionic_bottom_schottky_scale,top_schottky_effective_ev,bottom_schottky_effective_ev,top_barrier_ev,bottom_barrier_ev,thermionic_barrier_offset_ev,thermionic_top_barrier_offset_ev,thermionic_bottom_barrier_offset_ev,thermionic_top_barrier_floor_ev,thermionic_bottom_barrier_floor_ev,top_total_barrier_offset_ev,bottom_total_barrier_offset_ev,top_barrier_effective_ev,bottom_barrier_effective_ev,richardson_constant_a_per_m2_k2,thermionic_prefactor_scale,thermionic_top_prefactor_scale,thermionic_bottom_prefactor_scale,top_prefactor_a_per_m2,bottom_prefactor_a_per_m2,top_injection_a_per_m2,bottom_injection_a_per_m2,enable_thermionic,thermionic_raw_a_per_m2,thermionic_a_per_m2,barrier_sampling_points,barrier_profile_min_ev,barrier_profile_max_ev,effective_mass_min,effective_mass_max,flux_top_a_per_m2,flux_bottom_a_per_m2,tunneling_prefactor_scale,enable_tunneling,tunneling_transmission,tunneling_raw_a_per_m2,tunneling_a_per_m2,pf_field_v_per_m,poole_frenkel_field_region,poole_frenkel_region_k,pf_lowering_ev,pf_activation_ev,pf_fe_field_v_per_m,pf_il_field_v_per_m,pf_fe_lowering_ev,pf_il_lowering_ev,pf_fe_activation_ev,pf_il_activation_ev,poole_frenkel_mobility_m2_per_v_s,poole_frenkel_trap_density_m3,poole_frenkel_prefactor_scale,poole_frenkel_fe_prefactor_scale,poole_frenkel_il_prefactor_scale,enable_poole_frenkel,poole_frenkel_fe_raw_a_per_m2,poole_frenkel_il_raw_a_per_m2,poole_frenkel_raw_a_per_m2,poole_frenkel_a_per_m2,tat_reduced_barrier_min_ev,tat_reduced_barrier_max_ev,trap_assisted_prefactor_a_per_m2,field_enhancement,trap_tunneling_transmission,enable_trap_assisted_tunneling,trap_assisted_tunneling_raw_a_per_m2,trap_assisted_tunneling_a_per_m2,sclc_mobility_m2_per_v_s,sclc_prefactor_scale,sclc_voltage_drop_v,sclc_thickness_m,enable_sclc,sclc_raw_a_per_m2,sclc_a_per_m2,background_conductance_a_per_m2_v,background_internal_drop_v,background_raw_a_per_m2,background_a_per_m2,total_a_per_m2,experimental_current_a,experimental_current_density_a_per_m2,experimental_current_density_uA_per_um2,model_total_a,model_thermionic_a,model_tunneling_a,model_pf_a,model_tat_a,model_sclc_a,model_background_a
-0.25,-0.00918733054391357,300.0,0.025851999786435535,-0.9998737627781501,-1.0,1.0,-15.804451537338801,-0.0027623029121930914,-11.529114152661165,-0.11529114152661166,2.9817668941159847,-7.859894135007332,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,785989413.5007333,298176689.41159844,2.33,3.2800000000000002,0.2608000000061837,0.1638146554522079,3.782346,1.0,0.9864358368233889,0.1638146554522079,1.343564163176611,3.1161853445477923,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.44555616317661106,0.7349213445477925,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,17.964562721079158,2.3554427600783164e-11,1,-2.3554427600783164e-11,-2.3554427600783164e-11,1500,0.0,7.402904620056729,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,5.105658115330289e-73,-1.771617989637721e-57,0.0,785989413.5007333,both,16.64,0.1638146554522079,0.5391999999938164,298176689.41159844,785989413.5007333,0.1638146554522079,0.2608000000061837,0.6361853445477921,0.5391999999938164,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,-7.725981828659968,-21.681871671175237,-29.407853499835205,-29.407853499835205,0.0,6.602904620056729,500000000.0,8.859894135007332,1.03704240521238e-67,0,-4.594042961847532e-58,0.0,5e-10,1.0,2.9817668941085125,1e-08,0,-708497.9806082033,0.0,14.28864347468568,-0.1621907598865417,-2.3174859429071457,-2.3174859429071457,-31.725339442765907,-2.246412e-13,-7.150551480419015,-7.150551480419015e-06,-9.966809332603588e-13,-7.399841671013305e-25,0.0,-9.238749651292717e-13,0.0,0.0,-7.280596813034705e-14
0.0,0.0,300.0,0.025851999786435535,0.0,0.0,1.0,-15.804451537338801,-0.0027623029121930914,-11.276416959398354,-0.11276416959398354,3.160140957473789,-7.688380612547905,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,768838061.2547905,316014095.7473789,2.33,3.2800000000000002,0.257938800705082,0.16864331705303173,3.782346,1.0,0.9756137910916641,0.16864331705303173,1.3543862089083358,3.1113566829469685,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.4563782089083358,0.7300926829469687,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,11.819913103644847,2.8391641301655207e-11,1,11.819913103616456,11.819913103616456,1500,0.0,7.651394356227206,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,7.546140697684222e-74,0.0,0.0,768838061.2547905,both,16.64,0.16864331705303173,0.542061199294918,316014095.7473789,768838061.2547905,0.16864331705303173,0.257938800705082,0.6313566829469683,0.542061199294918,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,0.0,0.0,0.0,0.0,0.0,6.851394356227206,500000000.0,8.688380612547906,1.3277883088399636e-68,0,0.0,0.0,5e-10,1.0,3.16014095746587,1e-08,0,0.0,0.0,14.28864347468568,0.08478871245441459,1.2115156829387714,1.2115156829387714,13.031428786555226,-2.45361e-13,-7.810083198394106,-7.810083198394105e-06,4.0939440941620455e-13,3.713335217239119e-13,0.0,0.0,0.0,0.0,3.806088769229266e-14
0.25,0.00918733054391357,300.0,0.025851999786435535,0.9998737627781501,1.0,1.0,-15.760598645371548,-0.002754638301314122,-10.992430892014859,-0.1099243089201486,3.3296463235324447,-7.495630348417797,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,749563034.8417797,332964632.3532445,2.33,3.2800000000000002,0.25468497176824806,0.17310713192074226,3.782346,1.0,0.963306684227746,0.17310713192074226,1.366693315772254,3.106892868079258,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.46868531577225403,0.7256288680792582,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,7.342838698751424,3.374265789815663e-11,1,7.342838698751424,7.342838698751424,1500,0.0,7.8996970920822465,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.0715304783837612e-74,3.7181155280448686e-59,0.0,749563034.8417797,both,16.64,0.17310713192074226,0.545315028231752,332964632.3532445,749563034.8417797,0.17310713192074226,0.25468497176824806,0.6268928680792578,0.545315028231752,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,12.359042702161522,16.321507950992988,28.680550653154512,28.680550653154512,0.0,7.099697092082247,500000000.0,8.495630348417798,1.6333773798337474e-69,0,6.938285219267364e-60,0.0,5e-10,1.0,3.3296463235241007,1e-08,0,883461.1365173145,0.0,14.28864347468568,0.33139418416449573,4.735173347110806,4.735173347110806,40.75856269901674,-2.741196e-13,-8.725497867674623,-8.725497867674622e-06,1.2804680114610999e-12,2.3068208112492313e-13,0.0,9.010260723286016e-13,0.0,0.0,1.48759858007575e-13
0.5,0.01837466108782714,300.0,0.025851999786435535,0.9999999920310759,1.0,1.0,-15.359859638540817,-0.0026845971155771385,-10.453807918775285,-0.10453807918775285,3.4269759497252323,-7.13005001796351,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,713005001.796351,342697594.9725232,2.33,3.2800000000000002,0.2483965313735345,0.1756189744619273,3.782346,1.0,0.9395216268545628,0.1756189744619273,1.3904783731454373,3.104381025538073,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.4924703731454373,0.7231170255380732,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,2.926123220153363,3.718573639539738e-11,1,2.926123220153363,2.926123220153363,1500,0.0,8.146477971269192,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,9.284332555852557e-76,3.2215808826563974e-60,0.0,713005001.796351,both,16.64,0.1756189744619273,0.5516034686264655,342697594.9725232,713005001.796351,0.1756189744619273,0.2483965313735345,0.6243810255380727,0.5516034686264655,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,14.018284891851645,12.173166086424263,26.19145097827591,26.19145097827591,0.0,7.346477971269192,500000000.0,8.130050017963509,1.1802778610409439e-70,0,4.797859022678929e-61,0.0,5e-10,1.0,3.4269759497166445,1e-08,0,935865.3172220595,0.0,14.28864347468568,0.574955942538388,8.215340476582892,8.215340476582892,37.33291467501216,-3.022379e-13,-9.620531154942789,-9.62053115494279e-06,1.172848104801128e-12,9.192687211932315e-14,0.0,8.22828699802088e-13,0.0,0.0,2.5809253287971687e-13
0.75,0.027561991631740706,300.0,0.025851999786435535,0.999999999999497,1.0,1.0,-14.777254776831557,-0.0025827694056844404,-9.785424339453138,-0.09785424339453139,3.4875254881378703,-6.676397088291446,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,667639708.8291446,348752548.81378704,2.33,3.2800000000000002,0.24036449569962373,0.17716364361820966,3.782346,1.0,0.909141688851489,0.17716364361820966,1.420858311148511,3.1028363563817907,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.5228503111485109,0.7215723563817908,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,0.9035082331973611,3.9475322436968314e-11,1,0.9035082331973611,0.9035082331973611,1500,0.0,8.392483326409621,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,6.4353938092851514e-77,2.233024457454346e-61,0.0,667639708.8291446,both,16.64,0.17716364361820966,0.5596355043003763,348752548.81378704,667639708.8291446,0.17716364361820966,0.24036449569962373,0.6228363563817904,0.5596355043003763,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,15.14434571923146,8.354507811530624,23.498853530762084,23.498853530762084,0.0,7.592483326409622,500000000.0,7.676397088291446,6.739087450385142e-72,0,2.5865955640938966e-62,0.0,5e-10,1.0,3.487525488129131,1e-08,0,969228.1522225264,0.0,14.28864347468568,0.8169666528192451,11.673345232841507,11.673345232841507,36.07570699680095,-2.939467e-13,-9.356614062110085,-9.356614062110086e-06,1.1333517607420778e-12,2.8384548278707233e-14,0.0,7.382382562002474e-13,0.0,0.0,3.6672895626312316e-13
1.0,0.03674932217565428,300.0,0.025851999786435535,1.0,1.0,1.0,-13.978935587089726,-0.0024432391336295326,-8.963129395268705,-0.08963129395268706,3.50444950967834,-6.118279680825936,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,611827968.0825937,350444950.967834,2.33,3.2800000000000002,0.2300985604589237,0.17759298709094423,3.782346,1.0,0.8703123697575683,0.17759298709094423,1.4596876302424318,3.102407012909056,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.5616796302424317,0.7211430129090561,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,0.20120013294260866,4.013639285669167e-11,1,0.20120013294260866,0.20120013294260866,1500,0.0,8.637568818672657,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,3.4406439151153874e-78,1.1938728599264343e-62,0.0,611827968.0825937,both,16.64,0.17759298709094423,0.5699014395410763,350444950.967834,611827968.0825937,0.17759298709094423,0.2300985604589237,0.6224070129090558,0.5699014395410763,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,15.472681475917573,5.146925884628997,20.61960736054657,20.61960736054657,0.0,7.837568818672657,500000000.0,7.118279680825937,2.9284451241231244e-73,0,1.0422745711729712e-63,0.0,5e-10,1.0,3.5044495096695583,1e-08,0,978657.782732353,0.0,14.28864347468568,1.0571376373453167,15.105062803698797,15.105062803698797,35.92587029718798,-3.256465e-13,-10.365650035114978,-1.0365650035114977e-05,1.1286445019946553e-12,6.3208885955378914e-15,0.0,6.477840700379914e-13,0.0,0.0,4.745395433611259e-13
1.25,0.045936652719567844,300.0,0.025851999786435535,1.0,1.0,1.0,-13.132102318225835,-0.002295229568147414,-8.106219837392102,-0.08106219837392102,3.5115621672886514,-5.536668247778824,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,553666824.7778823,351156216.72886515,2.33,3.2800000000000002,0.2188887744502118,0.17777311778314403,3.782346,1.0,0.8279130804866608,0.17777311778314403,1.5020869195133393,3.1022268822168564,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.6040789195133393,0.7209628822168566,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,0.0390257764864115,4.041703043427277e-11,1,0.0390257764864115,0.0390257764864115,1500,0.0,8.882447434086934,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.810510458792899e-79,6.282310383442598e-64,0.0,553666824.7778823,both,16.64,0.17777311778314403,0.5811112255497882,351156216.72886515,553666824.7778823,0.17777311778314403,0.2188887744502118,0.622226882216856,0.5811112255497882,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,15.612491024653147,3.018915615965678,18.631406640618824,18.631406640618824,0.0,8.082447434086934,500000000.0,6.536668247778823,1.260912979746845e-74,0,4.121084918961692e-65,0.0,5e-10,1.0,3.5115621672798514,1e-08,0,982634.3968123217,0.0,14.28864347468568,1.2968948681738717,18.530868395485935,18.530868395485935,37.20130081259117,-2.92595e-13,-9.313588114794621,-9.313588114794622e-06,1.1687133333682044e-12,1.2260309271034767e-15,0.0,5.853229022821219e-13,0.0,0.0,5.82164400158979e-13
1.5,0.05512398326348141,300.0,0.025851999786435535,1.0,1.0,1.0,-12.240781432569243,-0.0021394444545462933,-7.217568531609903,-0.07217568531609903,3.5096777624660054,-4.933512693398134,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,493351269.3398134,350967776.2466005,2.33,3.2800000000000002,0.20662238192898116,0.17772541230923092,3.782346,1.0,0.7815173397995542,0.17772541230923092,1.5484826602004458,3.1022745876907694,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.6504746602004458,0.7210105876907695,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,0.006485409651155685,4.0342516443182426e-11,1,0.006485409651155685,0.006485409651155685,1500,0.0,9.12713634255145,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,9.436638576999136e-81,3.27442971837911e-65,0.0,493351269.3398134,both,16.64,0.17772541230923092,0.5933776180710189,350967776.2466005,493351269.3398134,0.17772541230923092,0.20662238192898116,0.6222745876907692,0.5933776180710189,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,15.57534472684139,1.6737569650621005,17.24910169190349,17.24910169190349,0.0,8.32713634255145,500000000.0,5.933512693398134,5.414561840855198e-76,0,1.6063685705951741e-66,0.0,5e-10,1.0,3.50967776245721,1e-08,0,981580.0602660574,0.0,14.28864347468568,1.536272685102902,21.95125267733343,21.95125267733343,39.206839778888074,-3.842566e-13,-12.231267461137037,-1.2231267461137036e-05,1.2317191981982686e-12,2.0374515315591045e-16,0.0,5.418965115630728e-13,0.0,0.0,6.896189414820398e-13
1.75,0.06431131380739498,300.0,0.025851999786435535,1.0,1.0,1.0,-11.453221856365861,-0.0020017947483396284,-6.4029505313735,-0.064029505313735,3.5287777808734466,-4.380605868928222,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,438060586.8928222,352877778.08734465,2.33,3.2800000000000002,0.19470016928547035,0.1782083559037882,3.782346,1.0,0.7364234064962216,0.1782083559037882,1.5935765935037784,3.101791644096212,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.6955685935037784,0.7205276440962121,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,0.001133424707725549,4.1103242187791353e-11,1,0.001133424707725549,0.001133424707725549,1500,0.0,9.372267716648851,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,5.933058163872364e-82,2.0587184529889452e-66,0.0,438060586.8928222,both,16.64,0.1782083559037882,0.6052998307145296,352877778.08734465,438060586.8928222,0.1782083559037882,0.19470016928547035,0.6217916440962119,0.6052998307145296,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,15.95540487823925,0.9371000707513684,16.89250494899062,16.89250494899062,0.0,8.57226771664885,500000000.0,5.380605868928222,2.861118646440164e-77,0,7.697275890367959e-68,0.0,5e-10,1.0,3.5287777808646035,1e-08,0,992292.8454712242,0.0,14.28864347468568,1.7765354332977057,25.384281426537157,25.384281426537157,42.2779198002355,-4.29687e-13,-13.677362006465446,-1.3677362006465445e-05,1.3282000225347832e-12,3.5607587351877434e-17,0.0,5.306936944847816e-13,0.0,0.0,7.974707204626497e-13
2.0,0.07349864435130855,300.0,0.025851999786435535,1.0,1.0,1.0,-10.745170550227385,-0.0018780415019642237,-5.645061383945065,-0.05645061383945065,3.5639573495306487,-3.866202698751208,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,386620269.8751208,356395734.95306486,2.33,3.2800000000000002,0.18291172631247743,0.17909446232835893,3.782346,1.0,0.6918354363710938,0.17909446232835893,1.6381645636289064,3.1009055376716415,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.7401565636289064,0.7196415376716416,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,0.0002019983142526789,4.253652551036266e-11,1,0.0002019983142526789,0.0002019983142526789,1500,0.0,9.617738135012553,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,4.319864009546797e-83,1.498954418652169e-67,0.0,386620269.8751208,both,16.64,0.17909446232835893,0.6170882736875226,356395734.95306486,386620269.8751208,0.17909446232835893,0.18291172631247743,0.6209055376716411,0.6170882736875226,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,16.67638641671608,0.5242027366134226,17.200589153329503,17.200589153329503,0.0,8.817738135012553,500000000.0,4.866202698751208,1.7780593313230808e-78,0,4.3261985583120725e-69,0.0,5e-10,1.0,3.5639573495217176,1e-08,0,1012176.4671701408,0.0,14.28864347468568,2.01747627002511,28.826999141027493,28.826999141027493,46.02779029267125,-6.957439e-13,-22.14621616220666,-2.2146216162206662e-05,1.446005678444276e-12,6.345964200937385e-18,0.0,5.403724452151625e-13,0.0,0.0,9.056268872649126e-13
2.25,0.08268597489522213,300.0,0.025851999786435535,1.0,1.0,1.0,-9.792781541331065,-0.0017115828984119502,-4.712838201027351,-0.04712838201027351,3.549722682835996,-3.233473542736134,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,323347354.2736134,354972268.28359956,2.33,3.2800000000000002,0.16727610008152438,0.1787364472920372,3.782346,1.0,0.6326960880389534,0.1787364472920372,1.6973039119610467,3.1012635527079633,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.7992959119610467,0.7199995527079635,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,2.0504558364962453e-05,4.195151265091683e-11,1,2.0504558364962453e-05,2.0504558364962453e-05,1500,0.0,9.862166632867943,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,2.38579202704104e-84,8.278486297288477e-69,0.0,323347354.2736134,both,16.64,0.16727610008152438,0.6212635527079629,354972268.28359956,323347354.2736134,0.1787364472920372,0.16727610008152438,0.6212635527079629,0.6327238999184757,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,16.38134245890916,0.2394511989932692,16.62079365790243,16.62079365790243,0.0,9.062166632867942,500000000.0,4.233473542736133,8.275521331314523e-80,0,1.751710030423427e-70,0.0,5e-10,1.0,3.5497226828271002,1e-08,0,1004107.2227746526,0.0,14.28864347468568,2.256333265735888,32.239941594173324,32.239941594173324,48.86075575663412,-7.248421e-13,-23.07244063522198,-2.307244063522198e-05,1.5350059133388696e-12,6.441696992446919e-19,0.0,5.22157632524981e-13,0.0,0.0,1.0128476366441893e-12
2.5,0.09187330543913569,300.0,0.025851999786435535,1.0,1.0,1.0,-8.890742252489058,-0.0015539244217103653,-3.8165393547296116,-0.03816539354729612,3.5456706154233286,-2.62512736239306,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,262512736.239306,354567061.5423329,2.33,3.2800000000000002,0.1507212294919557,0.17863440285043283,3.782346,1.0,0.5700798394839807,0.17863440285043283,1.7599201605160193,3.1013655971495675,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.8619121605160193,0.7201015971495677,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,1.8194651491887198e-06,4.178624571278418e-11,1,1.8194651491887198e-06,1.8194651491887198e-06,1500,0.0,10.106809835229926,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.4699973335417737e-85,5.1007601018220847e-70,0.0,262512736.239306,both,16.64,0.1507212294919557,0.6213655971495672,354567061.5423329,262512736.239306,0.17863440285043283,0.1507212294919557,0.6213655971495672,0.6492787705080443,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,16.298182660673664,0.10246805612453495,16.4006507167982,16.4006507167982,0.0,9.306809835229926,500000000.0,3.62512736239306,4.351157346055973e-81,0,7.88674977663254e-72,0.0,5e-10,1.0,3.545670615414443,1e-08,0,1001816.1210354808,0.0,14.28864347468568,2.495619670459851,35.659019719613376,35.659019719613376,52.05967225587672,-5.852308e-13,-18.628474933924874,-1.8628474933924872e-05,1.635502839073547e-12,5.71601834615394e-20,0.0,5.15241638059854e-13,0.0,0.0,1.1202611438535096e-12
2.75,0.10106063598304926,300.0,0.025851999786435535,1.0,1.0,1.0,-7.860056671281509,-0.0013737811389271121,-2.8284518608114686,-0.028284518608114685,3.5156014491497656,-1.9544813437657143,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,195448134.37657142,351560144.91497654,2.33,3.2800000000000002,0.1300513915277816,0.17787533288249144,3.782346,1.0,0.49189936053953864,0.17787533288249144,1.8381006394604613,3.1021246671175087,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.9400926394604613,0.7208606671175088,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,8.842386629651057e-08,4.0577149911950566e-11,1,8.842386629651057e-08,8.842386629651057e-08,1500,0.0,10.350904455818315,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,8.046561466830577e-87,2.7920853154188415e-71,0.0,195448134.37657142,both,16.64,0.1300513915277816,0.6221246671175086,351560144.91497654,195448134.37657142,0.17787533288249144,0.1300513915277816,0.6221246671175086,0.6699486084722184,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,15.692372663357414,0.03429506679986738,15.726667730157281,15.726667730157281,0.0,9.550904455818314,500000000.0,2.954481343765714,2.0285557955105188e-82,0,2.996665126311823e-73,0.0,5e-10,1.0,3.5156014491409557,1e-08,0,984896.3075613179,0.0,14.28864347468568,2.733808911636629,39.06242086629428,39.06242086629428,54.78908868487543,-6.896741e-13,-21.953008427490825,-2.1953008427490827e-05,1.7212499850928434e-12,2.7779176875912374e-21,0.0,4.940678380650978e-13,0.0,0.0,1.2271821442498278e-12
3.0,0.11024796652696282,300.0,0.025851999786435535,1.0,1.0,1.0,-7.342156428060868,-0.0012832625058259235,-2.206234784360534,-0.02206234784360534,3.5892366849814263,-1.5321630697138258,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,153216306.9713826,358923668.49814266,2.33,3.2800000000000002,0.11514676307092639,0.17972850317713432,3.782346,1.0,0.43552489871426614,0.17972850317713432,1.894475101285734,3.1002714968228657,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.9964671012857339,0.7190074968228659,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,9.988958847786235e-09,4.359266602085631e-11,1,9.988958847786235e-09,9.988958847786235e-09,1500,0.0,10.597185728544218,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,8.635078563373042e-88,2.996295517491203e-72,0.0,153216306.9713826,both,16.64,0.11514676307092639,0.6202714968228658,358923668.49814266,153216306.9713826,0.17972850317713432,0.11514676307092639,0.6202714968228658,0.6848532369290736,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,17.211668270742496,0.015104918145170312,17.226773188887666,17.226773188887666,0.0,9.797185728544218,500000000.0,2.532163069713826,1.937097854685133e-83,0,2.4525238250277862e-74,0.0,5e-10,1.0,3.5892366849724318,1e-08,0,1026586.2321702262,0.0,14.28864347468568,2.9763714570884376,42.528310598567415,42.528310598567415,59.755083797444044,-8.102244e-13,-25.790243654733008,-2.5790243654733006e-05,1.877261322726927e-12,3.1381239733216002e-22,0.0,5.411950409526711e-13,0.0,0.0,1.3360662814604434e-12
